Estatus,Area,edad_meses,antiguedad del caso,MUNICPIO_C_I,GENERO,Abogado
reintegracion,casvh,170.3327734621876,2.731222747282226,toluca,M,ara
reintegracion,ninas grandes,156.9774127310062,4.369609856262834,toluca,M,ariana
reintegracion,ninas grandes,199.7299838325373,4.354436081666103,toluca,M,ariana
reintegracion,ninas grandes,186.6087859278028,4.126551953822087,toluca,M,ariana
reintegracion,ninas grandes,147.4192614438407,4.040682324096073,toluca,M,ariana
reintegracion,casvh,195.9977185976406,1.804764547979998,ecatepec de morelos,M,ara
reintegracion,casvh,197.9886124284863,2.191155126992797,zinacantepec,M,ara
reintegracion,ninas grandes,167.9971291228554,4.332085798626198,toluca,M,ariana
reintegracion,villa juvenil,214.6418248073522,1.706221183110425,toluca,H,francisco
reintegracion,casvh,181.2935633193666,2.775676659121574,ecatepec de morelos,M,ara
reintegracion,ninas grandes,182.3635612497163,4.379784611473546,toluca,M,ariana
reintegracion,ninas grandes,138.954578513013,4.688747636675541,toluca,M,ariana
reintegracion,casvh,123.222476468778,4.063509271862014,toluca,M,ara
reintegracion,casvh,196.5659576005585,2.325545098539679,zumpango,M,ara
reintegracion,ninas grandes,156.1343645168797,4.8634342146994,toluca,M,ariana
reintegracion,ninas grandes,140.3836395947092,6.129447793678838,toluca,M,ariana
reintegracion,casvh,211.1554385796863,1.364422518022705,zinacantepec,M,ara
reintegracion,intermedios,132.6175813370979,2.213365669919348,toluca,H,david
reintegracion,casvh,197.687229484976,2.488338090489426,zumpango,M,ara
reintegracion,intermedios,111.3665621452814,4.019367525492756,toluca,H,david
reintegracion,villa juvenil,165.644703547321,2.310746064339494,naucalpan de juarez,H,francisco
reintegracion,intermedias,115.7434200329455,2.259828001136622,toluca,M,david
reintegracion,ninas grandes,146.3683867896384,5.193585951616977,toluca,M,ariana
reintegracion,casvh,10.32434452645599,2.362152640620113,toluca,H,ara
reintegracion,villa juvenil,179.7009468883873,4.226859049341796,nicolas romero,H,francisco
reintegracion,lactantes,3.779331606344021,0.9755833813675745,mintontic chiapas,H,ara
reintegracion,casvh,141.8835124148735,4.694947137186558,toluca,M,ara
reintegracion,intermedios,111.6305224758374,4.007523151685755,toluca,H,david
reintegracion,ninas grandes,176.1443989428993,3.628000484801963,toluca,M,ariana
reintegracion,ninos grandes,139.593172548357,4.544836056407192,toluca,H,ariana
reintegracion,ninas grandes,206.9063421903747,4.439618868653921,toluca,M,ariana
reintegracion,mediana,70.67989050161388,3.288787032967805,chimalhuacan,M,paola
reintegracion,casvh,2.160371162744344,1.720942538142624,toluca,H,ara
reintegracion,ninas grandes,211.8839133842874,3.89391407132108,toluca,M,ariana
reintegracion,mediano,83.85124104589853,4.029308251022419,toluca,H,paola
reintegracion,villa juvenil,213.1524496119064,1.595951587739411,zinacantepec,H,francisco
reintegracion,ninas grandes,198.2288811462759,4.980928730230519,toluca,M,ariana
reintegracion,intermedias,123.1998745438339,4.288586774429865,toluca,M,david
reintegracion,ninos grandes,144.2397203529822,2.258050831022682,capulhuac,H,francisco
reintegracion,casvh,205.7174370877357,1.269596378371317,chimalhuacan,M,ara
reintegracion,villa juvenil,205.0967988173305,0.6522198235754472,zinacantepec,H,francisco
reintegracion,villa juvenil,169.1979403888591,4.521380332862299,nicolas romero,H,francisco
reintegracion,ninas grandes,177.2065941051962,4.239850342532405,toluca,M,ariana
reintegracion,villa juvenil,171.3308265106289,1.37633582205024,nicolas romero,H,francisco
reintegracion,mediano,88.70169722949008,2.75179947476756,atlacomulco,H,paola
reintegracion,ninas grandes,191.3411547220419,4.85032453261586,toluca,M,ariana
reintegracion,villa juvenil,182.7775794918996,3.017000694598484,nicolas romero,H,francisco
reintegracion,mediana,71.24607836788299,4.587380193598294,toluca,H,paola
reintegracion,casvh,210.9538861497632,2.051210240679871,san felipe del progreso,M,ara
reintegracion,mediana,71.41545326432393,1.990537782735254,cuautitlan izcalli,M,paola
reintegracion,casvh,5.109000824061939,2.037273754439524,tecamac,M,ara
reintegracion,ninas grandes,174.0517772199248,4.081578322775044,toluca,M,ariana
reintegracion,intermedios,107.6977462083681,5.737506893546873,toluca,H,david
reintegracion,mediano,55.70199047876734,4.206371118603661,toluca,H,paola
reintegracion,ninas grandes,187.5496820323319,1.881423284155397,toluca,M,ariana
reintegracion,mediano,51.48541269156782,4.573210170178148,toluca,H,paola
reintegracion,ninas grandes,159.236762695944,2.413094461066533,toluca,M,ariana
reintegracion,villa juvenil,180.407225725637,5.074147265726769,nicolas romero,H,francisco
reintegracion,ninas grandes,148.2426112412376,4.90073777533291,toluca,M,ariana
reintegracion,mediano,57.21280229887156,5.148314874586473,toluca,H,paola
reintegracion,ninas grandes,161.4719741573722,3.77232071359702,toluca,M,ariana
reintegracion,casvh,192.0311959131693,3.868583162217659,origen venezolano,M,ara
reintegracion,villa juvenil,211.5817683603319,1.048975062254461,zinacantepec,H,francisco
reintegracion,mediano,91.1645483988645,5.003912313113025,toluca,H,paola
reintegracion,casvh,181.0325074016988,2.609643580126132,baja california sur,M,ara
reintegracion,intermedias,128.2634275943641,4.007017853284317,toluca,M,david
reintegracion,casvh,179.5071460577466,3.25010287008791,chalco solidaridad,M,ara
reintegracion,ninas grandes,179.5439486157387,4.359641164864371,toluca,M,ariana
reintegracion,ninas grandes,196.9987969539764,3.623288247086387,toluca,M,ariana
reintegracion,ninas grandes,178.0617936941374,3.878426706729897,toluca,M,ariana
reintegracion,casvh,5.947046071222707,2.155014294017412,toluca,M,ara
reintegracion,casvh,176.8732037137202,2.922360283215906,ciudad de mexico,M,ara
reintegracion,villa juvenil,178.3565218321187,2.342545595063847,nicolas romero,H,francisco
reintegracion,mediano,40.34379865158808,5.079563406225518,toluca,H,paola
reintegracion,intermedias,100.6837957373903,7.238167530351531,ecatepec de morelos,M,david
reintegracion,ninas grandes,180.2108673375318,4.65374688475803,toluca,M,ariana
reintegracion,intermedias,108.7960023065713,3.809943051352263,toluca,M,david
reintegracion,ninas grandes,152.185695936274,3.925160860396426,toluca,M,ariana
reintegracion,ninas grandes,157.5891138766994,5.476937296267532,toluca,M,ariana
reintegracion,mediano,90.34362588360206,4.548903578300998,toluca,H,david
reintegracion,ninas grandes,174.076515134893,3.930571239447345,toluca,M,ariana
reintegracion,ninas grandes,211.8602845697076,4.115956544666683,toluca,M,ariana
reintegracion,intermedias,124.6113126353447,3.691795521136147,toluca,M,david
reintegracion,mediano,59.61239183445143,2.145456316933934,toluca,H,paola
reintegracion,villa juvenil,173.1259938219452,3.949644376458596,nicolas romero,H,francisco
reintegracion,casvh,207.1682306360495,0.8740311726252701,ciudad de mexico,M,ara
reintegracion,mediano,51.81696867498684,0.7931286762423065,toluca,H,paola
sin resolver,casvh,3.779485696927381,1.224544483705765,toluca,H,ara
sin resolver,villa juvenil,177.4711324208976,3.338898906041324,toluca,M,francisco
sin resolver,casvh,4.784252174989863,1.335135997863393,toluca,H,ara
sin resolver,casvh,199.3436463158075,0.8985766035182674,chimalhuacan,M,ara
sin resolver,ninas grandes,155.7994538325742,1.088791873018142,texcoco,M,ariana
sin resolver,mediana,73.14976577170872,0.1515232118688036,toluca,M,paola
sin resolver,mediana,87.43214312118626,0.6693802658267622,toluca,M,paola
sin resolver,mediana,73.48754906737847,0.294336181411777,toluca,M,paola
sin resolver,ninos grandes,147.4310088103181,0.7951030797132924,toluca,H,francisco
sin resolver,intermedios,118.9603290427345,0.9118896821438898,toluca,H,david
sin resolver,ninos grandes,152.941871213769,1.026333951652461,toluca,H,francisco
sin resolver,lactantes,0.8138658681640495,0.9062011740985344,toluca,H,rene
sin resolver,maternal,32.47832557973163,0.5744118590314407,toluca,H,rene
sin resolver,lactantes,0.1946449617958576,0.5107040399750935,toluca,H,rene
sin resolver,ninas grandes,139.634767227318,0.6345344318807159,toluca,M,ariana
sin resolver,casvh,5.130078758879275,1.263960681828238,toluca,H,ara
sin resolver,mediana,78.60514386879863,0.1354280352250799,toluca,M,paola
sin resolver,villa juvenil,173.8521343646904,0.7588015567505115,toluca,H,francisco
sin resolver,intermedias,126.580953624061,0.9485022803033566,toluca,M,david
sin resolver,villa juvenil,161.0979451857704,0.4292286216105254,toluca,H,francisco
sin resolver,intermedias,126.7671833399791,0.89904994020321,toluca,M,david
sin resolver,lactantes,1.030931033651158,0.329071020993482,toluca,M,rene
sin resolver,ninas grandes,176.4383993090317,2.769666357056038,toluca,M,ariana
sin resolver,casvh,6.635783917346783,1.264925159097266,toluca,H,ara
sin resolver,ninas grandes,187.8189702133957,0.8352675968164003,toluca,M,ariana
sin resolver,intermedios,118.3363914520939,0.3724220765847986,toluca,H,david
sin resolver,ninas grandes,194.3471677283025,0.7850910483499448,toluca,M,ariana
sin resolver,lactantes,0.781730876645228,0.6444215275721695,toluca,M,rene
sin resolver,villa juvenil,175.2966404218181,0.5944458495477147,toluca,H,francisco
sin resolver,intermedias,126.6001544139735,0.9313781194301012,toluca,M,david
sin resolver,lactantes,17.6979358294105,0.7604458986044298,toluca,H,rene
sin resolver,intermedias,137.8983846144663,0.5699082003806726,toluca,M,david
sin resolver,casvh,4.486674131503328,1.082115187820233,toluca,H,ara
sin resolver,ninas grandes,188.2700355248486,1.028732084779142,toluca,M,ariana
sin resolver,villa juvenil,177.5346079047987,3.414082591851493,toluca,M,francisco
sin resolver,ninos grandes,147.3104771978886,0.4776515187959511,chicoloapan,H,francisco
sin resolver,mediana,87.6637316902842,0.4097918938765531,toluca,M,paola
sin resolver,intermedios,118.2105475238218,0.7325063171281404,toluca,H,david
sin resolver,ninos grandes,156.1620160635166,1.420230696824527,toluca,M,ariana
sin resolver,lactantes,0.4468381336505037,0.4962369222764703,toluca,H,rene
sin resolver,intermedios,117.7976218684278,0.57444352104795,toluca,H,david
sin resolver,intermedios,116.709845443676,1.277531208922372,toluca,H,david
sin resolver,intermedios,118.1298798476128,0.4875363215270382,toluca,H,david
sin resolver,lactantes,1.718988341549938,0.315061789194536,toluca,H,rene
sin resolver,intermedios,118.006116742803,0.4853820485816492,toluca,H,david
sin resolver,ninas grandes,138.2927541488297,1.123335525920323,toluca,M,ariana
sin resolver,mediana,73.5309319798286,0.2554443570470127,toluca,M,paola
sin resolver,mediano,51.12797364943636,3.412315152909938,toluca,H,paola
sin resolver,lactantes,0.1923140008275341,0.4868985023239292,toluca,H,rene
sin resolver,intermedias,118.89907397719,1.114849538949692,toluca,M,david
sin resolver,mediana,78.81741904502694,0.3362781913201521,toluca,M,paola
sin resolver,mediana,88.28886452627584,0.5123131834570347,toluca,M,paola
sin resolver,lactantes,0.6166080343576712,0.5485722986810101,toluca,H,rene
sin resolver,lactantes,17.68537069665932,0.7612227750917339,toluca,H,rene
sin resolver,maternal,32.22794527715835,0.5696424794702056,toluca,H,rene
sin resolver,mediano,58.26363360932663,0.1754408771738086,toluca,H,paola
sin resolver,intermedios,117.7698923333797,0.481279712519681,toluca,H,david
sin resolver,casvh,5.664417505580857,1.287099775538451,toluca,H,ara
sin resolver,ninas grandes,194.2038438720388,0.8154595020202564,toluca,M,ariana
sin resolver,ninas grandes,186.5148704673376,0.1931011773753809,toluca,M,ariana
sin resolver,lactantes,0.2197944609105516,0.6701851971439412,toluca,M,rene
sin resolver,intermedias,132.9729517151642,0.9510306189122902,toluca,M,david
sin resolver,ninos grandes,144.987206318866,1.033427633277357,chicoloapan,H,francisco
sin resolver,casvh,197.1157919937591,1.565299170365149,chimalhuacan,M,ara
sin resolver,ninas grandes,138.8642935345227,0.8244313000636572,toluca,M,ariana
sin resolver,intermedios,117.0057656407618,1.259899192092493,toluca,H,david
sin resolver,intermedias,118.6797200506834,1.074803038504893,toluca,M,david
sin resolver,maternal,32.50151661796772,0.5633020021209586,toluca,H,rene
sin resolver,maternal,30.0650555574277,0.6920072936176165,toluca,H,rene
sin resolver,intermedios,118.3349188246004,0.4544385515240272,toluca,H,david
sin resolver,mediana,79.0754779900836,0.3306642224937284,toluca,M,paola
sin resolver,lactantes,0.2528321558295131,0.5841328767011851,toluca,M,rene
sin resolver,mediana,73.13308712662516,0.3220053038466849,toluca,M,paola
sin resolver,ninos grandes,145.0361753670537,0.4784450871481347,chicoloapan,H,francisco
sin resolver,lactantes,0.2560437468508978,0.578629135075063,toluca,H,rene
sin resolver,intermedios,115.4878308486782,0.6981875514746102,toluca,H,david
sin resolver,maternal,29.64969635766446,0.700611036530623,toluca,H,rene
sin resolver,intermedios,111.1478675278155,1.257009348835739,toluca,H,david
sin resolver,ninos grandes,144.9914139550488,0.9802789264667242,toluca,H,francisco
sin resolver,intermedios,118.3347368403602,0.4645739767688729,toluca,H,david
sin resolver,ninas grandes,138.8090349075975,0.4736481861738535,toluca,M,ariana
sin resolver,ninos grandes,146.5205835628972,1.006163057498545,toluca,H,francisco
sin resolver,mediana,87.4678028250018,0.5610073658038959,toluca,M,paola
sin resolver,casvh,3.606256945087388,0.8704922759806364,toluca,H,ara
sin resolver,ninos grandes,155.7488088193328,1.490436222647236,toluca,H,francisco
sin resolver,intermedias,138.4149731120236,0.5017470942774866,toluca,M,david
sin resolver,ninos grandes,155.8063846841439,0.946687772762755,toluca,M,ariana
sin resolver,lactantes,16.55728415441031,1.630233810967927,toluca,H,rene
sin resolver,intermedias,126.9725517295098,0.8624985719339725,toluca,M,david
sin resolver,mediana,71.18659312284369,1.249236656999205,toluca,M,paola
sin resolver,intermedios,111.7994193162444,0.9301485755929728,toluca,H,david
sin resolver,lactantes,1.811638140855239,0.498209340377281,toluca,M,rene
sin resolver,ninas grandes,137.694840660706,0.8551753070791076,toluca,M,ariana
sin resolver,casvh,198.9157728099692,0.6561807548934425,chimalhuacan,M,ara
sin resolver,casvh,199.7946247799825,0.681455567662839,chimalhuacan,M,ara
sin resolver,villa juvenil,177.1090797125417,0.9250200324453626,toluca,H,francisco
sin resolver,ninos grandes,148.7095375811497,0.421059363885159,toluca,H,francisco
sin resolver,lactantes,15.03185257720032,1.059390130814122,toluca,H,rene
sin resolver,mediano,56.2187764799575,1.079168253610203,toluca,H,paola
sin resolver,ninas grandes,136.8870017770716,1.403315746223351,toluca,M,ariana
sin resolver,ninas grandes,139.0274149985288,0.7386816933035825,toluca,M,ariana
sin resolver,ninos grandes,145.4992942137296,0.7691102138723422,chicoloapan,H,francisco
sin resolver,lactantes,1.64601276479941,0.7015785945933253,toluca,H,rene
sin resolver,villa juvenil,160.5276725463859,0.6866211242695406,toluca,H,francisco
sin resolver,ninos grandes,147.7076048679215,0.8104123098591893,toluca,H,francisco
sin resolver,mediano,52.49300060090855,4.982488046514864,toluca,H,paola
sin resolver,lactantes,0.8926659437834807,0.5799684858020034,toluca,M,rene
sin resolver,intermedios,116.1318053585567,1.147643041744624,toluca,H,david
sin resolver,casvh,5.055648010368985,1.333190302358847,toluca,H,ara
sin resolver,intermedios,113.5623660730881,1.165593483071259,toluca,H,david
sin resolver,villa juvenil,159.1648137081838,1.213170934098761,toluca,H,francisco
sin resolver,lactantes,0.3241675700246326,0.6300554381676792,toluca,M,rene
sin resolver,lactantes,0.1074154256463647,0.8902608078696405,toluca,M,rene
sin resolver,lactantes,0.1567086455486733,0.503088057684289,toluca,M,rene
sin resolver,ninas grandes,176.4087916631011,1.06085361455422,toluca,M,ariana
sin resolver,casvh,200.0169346123787,0.5496600718952507,chimalhuacan,M,ara
sin resolver,mediana,77.97730432473057,0.1813300618307649,toluca,M,paola
sin resolver,lactantes,0.465130150370677,0.5124443641707421,toluca,H,rene
sin resolver,ninos grandes,156.4378804768714,1.635605813420821,toluca,M,ariana
sin resolver,mediana,77.36920273901018,0.2070117577565588,toluca,M,paola
sin resolver,ninos grandes,145.0558933958963,0.8560951397492412,toluca,H,francisco
sin resolver,intermedios,117.8993968862325,1.206150331959996,toluca,H,david
sin resolver,intermedios,119.0867033544829,0.6627833261698542,toluca,H,david
sin resolver,casvh,192.784105155927,1.265574336177505,chimalhuacan,M,ara
sin resolver,ninas grandes,158.487338364425,2.084132231614755,toluca,M,ariana
sin resolver,ninas grandes,146.8712290361011,0.9911019849418207,toluca,M,ariana
sin resolver,casvh,4.713144111328396,1.330814464124719,toluca,H,ara
sin resolver,ninos grandes,147.9229536041119,0.5558647389556938,chicoloapan,H,francisco
sin resolver,intermedias,126.4725845127823,0.9915456207358224,toluca,M,david
sin resolver,mediano,58.01933696079349,0.294011809847928,toluca,H,paola
sin resolver,lactantes,0.2630871433632314,0.563247507066605,tultitlan,H,rene
sin resolver,ninas grandes,186.6075203433828,0.4478883364998734,toluca,M,ariana
sin resolver,mediana,78.81817858340216,0.2109915186058907,toluca,M,paola
sin resolver,intermedios,110.8274866559827,1.049710213286857,toluca,H,david
sin resolver,ninos grandes,145.7750084421349,0.524981857272767,chicoloapan,H,francisco
sin resolver,ninas grandes,157.2386776184534,1.813109893161785,toluca,M,ariana
sin resolver,lactantes,0.7165359973227644,0.3398996454008178,toluca,M,rene
sin resolver,lactantes,0.4639544546759112,0.6454338588085646,tultitlan,H,rene
sin resolver,mediana,71.06861580907446,1.853344765826873,toluca,M,paola
sin resolver,casvh,201.2631645643136,1.265737440532345,chimalhuacan,M,ara
sin resolver,ninas grandes,193.919515629439,1.019277901493976,toluca,M,ariana
sin resolver,lactantes,3.197868169932349,0.7721170281398604,toluca,M,rene
sin resolver,maternal,41.17968709079734,0.5969013286635363,toluca,M,rene
sin resolver,ninos grandes,154.55653881945,1.059809270416645,toluca,M,ariana
sin resolver,lactantes,17.83419185213504,0.7520214670918912,toluca,H,rene
sin resolver,ninas grandes,187.7925188969171,0.8892608163310461,toluca,M,ariana
sin resolver,ninas grandes,138.8090349075975,0.4736481861738535,toluca,M,ariana
sin resolver,villa juvenil,167.9948221112528,1.037396395968885,toluca,M,francisco
sin resolver,ninos grandes,148.7912703045001,0.4044433706765586,toluca,H,francisco
sin resolver,lactantes,0.1800116939082402,0.8051999449995009,toluca,M,rene
sin resolver,intermedios,118.3140195108324,0.298692834376263,toluca,H,david
sin resolver,mediana,73.13752011542701,0.1543458379409349,toluca,M,paola
sin resolver,mediana,71.68846194665397,1.645863599291038,toluca,M,paola
sin resolver,intermedias,128.197209048866,0.8849265618623608,toluca,M,david
sin resolver,casvh,11.84626106402913,0.6476888258445757,toluca,H,ara
sin resolver,casvh,5.306499251435354,1.199215182350334,toluca,H,ara
sin resolver,ninos grandes,146.8263491428863,0.6509128211826324,toluca,H,francisco
sin resolver,casvh,193.5542391085861,0.701104836132028,chimalhuacan,M,ara
sin resolver,intermedios,115.3234094781074,0.6238861667573732,toluca,H,david
sin resolver,lactantes,0.2300630297617209,0.5176439640813474,toluca,H,rene
sin resolver,intermedias,126.4145375240051,0.9814610736358907,toluca,M,david
sin resolver,ninas grandes,138.9457488996082,0.593272929183241,toluca,M,ariana
sin resolver,lactantes,0.604703944879902,0.7544189162148026,toluca,H,rene
sin resolver,ninas grandes,191.2997166105443,0.9501152496082879,toluca,M,ariana
sin resolver,casvh,4.376440580798177,1.122107787612485,toluca,H,ara
sin resolver,ninas grandes,167.3560584468526,0.8796710354976595,texcoco,M,ariana
sin resolver,lactantes,0.3367817018724242,1.825815249316878,tultitlan,H,rene
sin resolver,ninas grandes,138.4002360963374,0.8181842231467711,toluca,M,ariana
sin resolver,ninas grandes,138.8090349075975,0.4736481861738535,toluca,M,ariana
sin resolver,maternal,44.10083839475163,0.4043853658212326,toluca,M,rene
sin resolver,mediana,82.19382785576502,0.4710794733623951,toluca,M,paola
sin resolver,ninas grandes,183.4268957118716,0.6465207390546727,toluca,M,ariana
sin resolver,intermedias,126.4017224361784,0.9913719391755188,toluca,M,david
sin resolver,casvh,3.892744947561808,1.025212984308344,toluca,H,ara
sin resolver,lactantes,0.1542065924181535,0.4946546791975011,toluca,M,rene
sin resolver,ninas grandes,188.2612363432262,1.024525458477191,toluca,M,ariana
sin resolver,lactantes,0.2117321536269444,0.2819811710752967,toluca,M,rene
sin resolver,ninas grandes,177.9439932608908,0.9365096889687641,toluca,M,ariana
sin resolver,lactantes,0.347776687496214,0.7781478586610094,toluca,M,rene
sin resolver,mediano,53.57973608125948,3.78493607588742,toluca,H,paola
sin resolver,casvh,192.2424053658881,1.029063271806531,chimalhuacan,M,ara
sin resolver,intermedios,112.8083033968329,0.9017938913466788,toluca,H,david
sin resolver,ninos grandes,156.178873111738,1.581039655035976,toluca,M,ariana
sin resolver,mediano,68.46921670236792,0.7188839733206036,toluca,H,paola
sin resolver,ninas grandes,193.1459316235666,0.8927918611725332,toluca,M,ariana
sin resolver,casvh,198.6627325340205,0.675480608161198,chimalhuacan,M,ara
sin resolver,lactantes,0.6146223257167697,0.5417990185407394,toluca,H,rene
sin resolver,maternal,31.66913084478827,0.6162103488343792,toluca,H,rene
sin resolver,ninas grandes,186.6095555561919,0.4534851717250223,toluca,M,ariana
sin resolver,intermedias,126.5180334304334,0.9815020562575647,toluca,M,david
sin resolver,intermedias,118.7444215379851,1.08380363835568,toluca,M,david
sin resolver,maternal,49.45393007383093,0.5785478886715367,toluca,M,rene
sin resolver,intermedias,119.2675878243792,1.140922538581238,toluca,M,david
sin resolver,intermedias,126.6923192261412,0.91353976868797,toluca,M,david
sin resolver,ninos grandes,156.4303310418279,1.532007281709083,toluca,M,ariana
sin resolver,mediana,82.50476979629684,0.4316694943626546,toluca,M,paola
sin resolver,intermedios,116.398684228797,1.29881711292529,toluca,H,david
sin resolver,lactantes,1.837850054975504,2.333814759858669,toluca,H,rene
sin resolver,mediana,89.10336687449933,0.8710792278302713,toluca,M,paola
sin resolver,lactantes,0.0619311962856708,0.8907267434136538,toluca,M,rene
sin resolver,ninos grandes,144.996029219626,0.9334347579967169,chicoloapan,H,francisco
sin resolver,intermedias,134.5514310209387,0.8799181152078932,toluca,M,david
sin resolver,ninas grandes,134.4919975228644,0.817130159972758,toluca,M,ariana
sin resolver,ninas grandes,138.0951358111681,1.066957209038604,toluca,M,ariana
sin resolver,ninas grandes,187.693410493314,0.7888743200715607,toluca,M,ariana
sin resolver,mediano,61.0890827879657,0.4195759496020035,toluca,H,paola
sin resolver,ninas grandes,181.3977161474294,0.7223259653097657,toluca,M,ariana
sin resolver,mediana,80.10148534488555,0.5773415053776709,toluca,M,paola
sin resolver,ninas grandes,180.7203003511481,0.7481500194129369,toluca,M,ariana
sin resolver,lactantes,0.4959695262753401,0.5396554431237609,toluca,H,rene
sin resolver,ninas grandes,187.7367584538691,0.7737882218985995,toluca,M,ariana
sin resolver,lactantes,1.915727524783054,2.513581919331096,toluca,H,rene
sin resolver,mediana,89.76868369667264,0.6810064245933346,toluca,M,paola
sin resolver,ninos grandes,155.2055428581364,1.054866044854792,toluca,M,ariana
sin resolver,ninas grandes,178.6442863349379,0.8351022788115039,toluca,M,ariana
sin resolver,lactantes,0.204709269862024,0.503524819943889,toluca,H,rene
sin resolver,ninos grandes,156.4393197320201,1.635909027286417,toluca,M,ariana
sin resolver,mediana,89.93243478691701,0.8943463210288303,toluca,M,paola
sin resolver,intermedias,126.7068591499163,0.9107255898927771,toluca,M,david
sin resolver,intermedios,117.6611338497227,1.221407526403169,toluca,H,david
sin resolver,villa juvenil,177.0886995010998,1.121310961710902,toluca,H,francisco
sin resolver,ninas grandes,138.0774528136638,1.090226288706333,toluca,M,ariana
sin resolver,casvh,198.4467608957892,1.323775769500147,chimalhuacan,M,ara
sin resolver,casvh,199.80152744253,0.6096595860366523,chimalhuacan,M,ara
sin resolver,mediana,87.74947698646024,0.4839729943587485,toluca,M,paola
sin resolver,ninos grandes,144.9994383292672,0.8947981820632608,toluca,H,francisco
sin resolver,intermedias,126.748157274303,0.9027324045276237,toluca,M,david
sin resolver,ninas grandes,174.7813141530956,1.027783942220896,toluca,M,ariana
sin resolver,maternal,30.21340607493243,0.6889343636949142,toluca,H,rene
sin resolver,lactantes,0.3550951192691196,0.5410224282342223,toluca,H,rene
sin resolver,mediana,84.79254764617158,0.4204444826039664,toluca,M,paola
sin resolver,lactantes,0.4921997813664901,1.578128807279775,toluca,H,rene
sin resolver,lactantes,0.2007720265654886,0.7493700409216455,toluca,M,rene
sin resolver,mediano,50.64890148660569,3.491543076327353,toluca,H,paola
sin resolver,intermedios,114.0675349065146,0.7505882518320622,toluca,H,david
sin resolver,lactantes,0.5963701350918404,0.6722400492264358,toluca,M,rene
sin resolver,lactantes,1.892380018330652,2.459688091936801,toluca,H,rene
sin resolver,casvh,203.4406443139585,1.273377159489817,chimalhuacan,M,ara
sin resolver,maternal,32.86492458046746,0.5774389512457276,toluca,H,rene
sin resolver,mediana,77.09947277347283,0.2426201025717332,toluca,M,paola
sin resolver,villa juvenil,160.6172617128107,0.9137069873903669,toluca,H,francisco
sin resolver,lactantes,17.2042304765918,1.197971718892032,toluca,H,rene
sin resolver,lactantes,0.6039974201921485,0.7056535192511968,toluca,M,rene
sin resolver,intermedias,127.1187359715744,0.8310074953783058,toluca,M,david
sin resolver,intermedios,115.607016587004,1.316463569039087,toluca,H,david
sin resolver,mediana,77.95960908592178,0.1615183812810835,toluca,M,paola
sin resolver,intermedios,112.9948853789491,1.159655241954897,toluca,H,david
sin resolver,mediano,51.4859243938089,0.5904373279433832,toluca,H,paola
sin resolver,mediana,73.8571756325767,0.3032929047709109,toluca,M,paola
sin resolver,ninos grandes,156.2986132763865,0.5656944507440734,toluca,M,ariana
sin resolver,intermedias,128.3338239707161,0.9208967652957677,toluca,M,david
sin resolver,ninas grandes,155.543599996119,0.9954711530435483,texcoco,M,ariana
sin resolver,ninas grandes,195.4427101089701,1.272338899004903,toluca,M,ariana
sin resolver,mediana,80.08355475309887,0.2837128011315098,toluca,M,paola
sin resolver,intermedias,129.4529523309872,0.9826114755697674,toluca,M,david
sin resolver,intermedios,117.7370212211632,0.8914486340536952,toluca,H,david
sin resolver,casvh,200.0987389993169,0.5294302503980839,chimalhuacan,M,ara
sin resolver,maternal,42.34713436551483,0.5186486995627656,toluca,M,rene
sin resolver,mediano,69.67232432904645,1.990417522245038,toluca,H,paola
sin resolver,mediana,72.75524959521674,0.3542732102296632,toluca,M,paola
sin resolver,intermedios,113.9352928042678,1.189169775638039,toluca,H,david
sin resolver,lactantes,14.25078251911885,0.6347425465572508,tecamac,H,rene
sin resolver,intermedios,115.5214301046756,0.8724836919613537,toluca,H,david
sin resolver,lactantes,1.896461626639217,0.6904962472250673,toluca,H,rene
sin resolver,mediana,69.82172170719278,1.881603839720606,toluca,M,paola
sin resolver,intermedias,126.875545406579,0.8780766369903066,toluca,M,david
sin resolver,intermedios,116.5819669188085,0.7471989737544332,toluca,H,david
sin resolver,lactantes,0.7187681618895416,0.5097326959009547,toluca,M,rene
sin resolver,ninas grandes,179.5932231679943,0.8318615545921049,toluca,M,ariana
sin resolver,ninos grandes,156.2279579626984,0.6111269946183437,toluca,M,ariana
sin resolver,casvh,198.5714476697409,1.047347118997868,chimalhuacan,M,ara
sin resolver,casvh,197.0389757526492,1.592925681144588,chimalhuacan,M,ara
sin resolver,mediano,62.02483235776713,0.7233097238945029,toluca,H,paola
sin resolver,ninas grandes,158.3327218349414,2.057158192096845,toluca,M,ariana
sin resolver,casvh,4.727451124857291,1.27159851240496,toluca,H,ara
sin resolver,lactantes,17.55670664026804,1.20946766193766,toluca,H,rene
sin resolver,ninas grandes,157.2662916132037,1.836973591035182,toluca,M,ariana
sin resolver,mediana,80.78913896505651,0.4928482222647743,toluca,M,paola
sin resolver,ninos grandes,145.3965352750491,0.7129584785111509,chicoloapan,H,francisco
sin resolver,casvh,4.802559623940565,1.348039358388732,toluca,H,ara
sin resolver,lactantes,0.137724423470907,0.8006740925644291,toluca,M,rene
sin resolver,ninos grandes,145.7163902303009,0.3793419483053278,chicoloapan,H,francisco
sin resolver,mediano,51.72670896577581,0.6081660248034478,toluca,H,paola
sin resolver,lactantes,0.9493868069550113,0.3512209009017842,toluca,M,rene
